,user,tweet,date_tweet,tweet_id,keyword
22,bal 🧚‍♀️,"me : oooo dom energy
nus : ehem well i’m more to a switch thank u
me : tehe
nus : and u are a definitely a sub... cause the pretty one is always the sub
me : i’ll take that as a compliment ✋😳",9/2/2020 3:05,1.23E+18,"nus,national university of singapore"
23,Nusret Pjetrovic,@jackharlow He there cuz college and high school recognize him NBA don’t,9/2/2020 3:01,1.23E+18,"nus,national university of singapore"
24,RandallHunter,"$NUS is expected to file a review of 2019 performance on 12th Feb, 2020. Firms with high accruals in the reported earnings have a lower chance of performing well next period. see https://t.co/Rhu7TO7zmS.",9/2/2020 2:55,1.23E+18,"nus,national university of singapore"
25,Singapore SLING,@BogochIsaac @zchagla Also coincides with the end of Chinese New Year period so best to wait a few days to see how things pan out before reading too much into this,9/2/2020 2:55,1.23E+18,"nus,national university of singapore"
26,John Moore,"@marcorubio a·nus
/ˈānəs/
the opening at the end of the alimentary canal through which solid waste matter leaves the body. https://t.co/D47UaOBZdk",9/2/2020 2:52,1.23E+18,"nus,national university of singapore"
27,Bernie,"National University of Singapore, jumps the gun, and goes code red on some classes. Testing their e-learning setup, preparing for the worst? https://t.co/xxxTb850RU",9/2/2020 2:45,1.23E+18,"nus,national university of singapore"
28,Chua Zhuo Rui,"""Parent - Teacher Collaboration In The Inclusive Classroom"" published. Thank you Tammy Tan (NUS) for proofreading my work.",9/2/2020 2:44,1.23E+18,"nus,national university of singapore"
29,Karlito's Way,@HandsomeOnFleek You do know us ugly folk can’t get p nus like that right,9/2/2020 2:32,1.23E+18,"nus,national university of singapore"
30,Prashant Sonar,Prof. Kian Ping Loh from National University of Singapore delivered excellent talk on 2D Organic Framework !! https://t.co/xFn34TjaUX,9/2/2020 2:32,1.23E+18,"nus,national university of singapore"
31,The Markets Daily,"Zacks: Analysts Anticipate Nu Skin Enterprises, Inc. $NUS to Post $0.72 EPS https://t.co/YwNplKlYFB",9/2/2020 2:25,1.23E+18,"nus,national university of singapore"
32,Stock News Times,"Nu Skin Enterprises, Inc. $NUS Expected to Announce Quarterly Sales of $583.25 Million  https://t.co/8OfSU0IW7N",9/2/2020 2:24,1.23E+18,"nus,national university of singapore"
33,Dakota Financial,"Analysts Anticipate Nu Skin Enterprises, Inc. $NUS Will Post Earnings of $0.72 Per Share https://t.co/isbjqE2m3y",9/2/2020 2:24,1.23E+18,"nus,national university of singapore"
34,Daily Political,"Nu Skin Enterprises, Inc. $NUS Expected to Post Quarterly Sales of $583.25 Million https://t.co/lHK0R5jhqc",9/2/2020 2:22,1.23E+18,"nus,national university of singapore"
35,Noreen Chan,"At times like these, it is even more important to take time to rest, replenish and restore. Gardening is the balm to my soul.
https://t.co/VDor8b2cCm https://t.co/hIpfcj2Juq",9/2/2020 2:22,1.23E+18,"nus,national university of singapore"
36,Simon Chesterman 陈西文,"Now that MOH has raised its risk assessment to orange, we're transitioning to e-learning for lectures with more than 50 students with effect from Monday. For the most part, life continues largely as normal. Wash your hands and carry on! https://t.co/tNYFlU9Til",9/2/2020 2:02,1.23E+18,"nus,national university of singapore"
37,Rosa Celia Poquita-Du,@EMEL_NUS @NUSReef @NUSResearch available e-offprint using the link 👇🏼https://t.co/AHRKSkOI8o https://t.co/iyIAFMlend,9/2/2020 1:56,1.23E+18,"nus,national university of singapore"
38,SinsTalisman,NUS to implement e-learning for some classes amid coronavirus outbreak #Learning  https://t.co/TGvsyPXCJH,9/2/2020 1:51,1.23E+18,"nus,national university of singapore"
39,Adrienne Michetti,... and it begins... https://t.co/FPXUwDasB6,9/2/2020 1:49,1.23E+18,"nus,national university of singapore"
