Date,Sentiment
7/2/2020 5:52,4
7/2/2020 5:33,0
7/2/2020 5:32,0
7/2/2020 5:26,4
7/2/2020 5:19,4
7/2/2020 5:15,4
7/2/2020 5:04,0
7/2/2020 5:01,4
7/2/2020 4:55,4
7/2/2020 4:55,0
7/2/2020 4:21,0
7/2/2020 4:21,4
7/2/2020 4:20,0
7/2/2020 4:12,0
7/2/2020 4:08,4
7/2/2020 4:05,0
7/2/2020 4:02,4
7/2/2020 3:59,0
7/2/2020 3:57,4
7/2/2020 3:57,0
7/2/2020 3:43,4
7/2/2020 3:42,4
7/2/2020 3:38,4
7/2/2020 3:38,0
7/2/2020 3:20,4
7/2/2020 3:16,0
7/2/2020 3:13,0
7/2/2020 3:06,4
7/2/2020 3:05,0
7/2/2020 3:04,4
7/2/2020 2:56,4
7/2/2020 2:39,0
7/2/2020 2:24,4
7/2/2020 2:23,4
7/2/2020 2:21,4
7/2/2020 2:11,4
7/2/2020 2:06,4
7/2/2020 2:03,4
7/2/2020 2:02,4
7/2/2020 1:43,4
7/2/2020 1:36,0
7/2/2020 1:35,4
7/2/2020 1:34,4
7/2/2020 1:29,4
7/2/2020 1:29,0
7/2/2020 1:22,4
7/2/2020 1:15,4
7/2/2020 1:10,4
7/2/2020 1:01,0
7/2/2020 1:01,0
7/2/2020 0:57,4
7/2/2020 0:53,0
7/2/2020 0:36,4
7/2/2020 0:19,4
7/2/2020 0:06,4
6/2/2020 23:29,0
6/2/2020 23:11,4
6/2/2020 23:10,4
6/2/2020 22:55,4
6/2/2020 22:52,4
6/2/2020 22:30,0
6/2/2020 22:27,0
6/2/2020 22:24,0
6/2/2020 22:14,0
6/2/2020 22:12,4
6/2/2020 21:31,4
6/2/2020 21:24,4
6/2/2020 21:05,0
6/2/2020 21:05,4
6/2/2020 21:01,0
6/2/2020 21:00,0
6/2/2020 20:57,4
6/2/2020 20:56,0
6/2/2020 20:48,4
6/2/2020 20:21,0
6/2/2020 20:18,4
6/2/2020 20:07,4
6/2/2020 19:45,0
6/2/2020 19:45,4
6/2/2020 19:45,4
6/2/2020 19:24,4
6/2/2020 19:15,0
6/2/2020 19:03,0
6/2/2020 19:01,4
6/2/2020 19:01,4
6/2/2020 19:01,4
6/2/2020 19:01,4
6/2/2020 19:00,4
6/2/2020 19:00,4
6/2/2020 19:00,4
6/2/2020 18:59,0
6/2/2020 18:42,4
6/2/2020 18:40,0
6/2/2020 18:35,0
6/2/2020 18:29,0
6/2/2020 18:25,0
6/2/2020 18:05,0
6/2/2020 17:57,4
6/2/2020 17:57,0
6/2/2020 17:50,4
6/2/2020 17:48,4
6/2/2020 17:42,4
6/2/2020 17:40,4
6/2/2020 17:37,4
6/2/2020 17:13,0
6/2/2020 17:00,4
6/2/2020 16:56,0
6/2/2020 16:56,4
6/2/2020 16:44,4
6/2/2020 16:41,4
6/2/2020 16:40,4
6/2/2020 16:34,0
6/2/2020 16:31,0
6/2/2020 16:26,4
6/2/2020 16:23,0
6/2/2020 16:21,4
6/2/2020 16:21,4
6/2/2020 16:21,0
6/2/2020 16:20,0
6/2/2020 16:20,4
6/2/2020 16:19,0
6/2/2020 16:16,4
6/2/2020 16:15,4
6/2/2020 16:14,4
6/2/2020 16:14,4
6/2/2020 16:14,0
6/2/2020 16:14,0
6/2/2020 16:13,0
6/2/2020 16:04,4
6/2/2020 16:02,4
6/2/2020 16:00,4
6/2/2020 15:35,4
6/2/2020 15:33,4
6/2/2020 15:31,0
6/2/2020 15:31,0
6/2/2020 15:26,4
6/2/2020 15:24,0
6/2/2020 15:16,0
6/2/2020 15:15,0
6/2/2020 15:15,0
6/2/2020 15:10,4
6/2/2020 14:59,4
6/2/2020 14:55,4
6/2/2020 14:55,0
6/2/2020 14:50,0
6/2/2020 14:48,4
6/2/2020 14:47,4
6/2/2020 14:39,0
6/2/2020 14:23,0
6/2/2020 14:20,4
6/2/2020 14:09,0
6/2/2020 14:04,0
6/2/2020 14:00,4
6/2/2020 13:44,4
6/2/2020 13:35,4
6/2/2020 13:34,4
6/2/2020 13:31,4
6/2/2020 13:26,0
6/2/2020 13:20,4
6/2/2020 13:15,4
6/2/2020 13:05,4
6/2/2020 12:53,4
6/2/2020 12:50,4
6/2/2020 12:47,4
6/2/2020 12:47,4
6/2/2020 12:42,4
6/2/2020 12:40,0
6/2/2020 12:30,0
6/2/2020 12:17,4
6/2/2020 11:59,0
6/2/2020 11:58,4
6/2/2020 11:38,4
6/2/2020 11:22,4
6/2/2020 11:22,4
6/2/2020 11:00,0
6/2/2020 10:57,4
6/2/2020 10:54,4
6/2/2020 10:47,4
6/2/2020 10:30,4
6/2/2020 10:30,4
6/2/2020 10:25,0
6/2/2020 10:23,4
6/2/2020 10:22,4
6/2/2020 10:18,4
6/2/2020 10:17,4
6/2/2020 10:06,4
6/2/2020 10:05,4
6/2/2020 9:49,4
6/2/2020 9:44,0
6/2/2020 9:33,4
6/2/2020 9:27,4
6/2/2020 9:03,0
6/2/2020 9:01,0
6/2/2020 9:00,4
6/2/2020 9:00,4
6/2/2020 9:00,0
6/2/2020 8:41,4
6/2/2020 8:20,0
6/2/2020 8:02,4
6/2/2020 7:53,4
6/2/2020 7:43,4
6/2/2020 7:32,4
6/2/2020 7:32,0
6/2/2020 7:16,4
6/2/2020 7:11,4
6/2/2020 6:55,4
6/2/2020 6:45,4
6/2/2020 6:40,4
6/2/2020 6:13,0
6/2/2020 6:06,4
6/2/2020 5:52,4
6/2/2020 5:41,0
6/2/2020 5:37,4
6/2/2020 5:01,0
6/2/2020 4:42,0
6/2/2020 4:30,4
6/2/2020 4:06,0
6/2/2020 4:00,0
6/2/2020 3:50,4
6/2/2020 3:34,4
6/2/2020 2:55,4
6/2/2020 2:44,0
6/2/2020 2:02,4
6/2/2020 1:45,4
6/2/2020 1:31,0
6/2/2020 1:29,0
6/2/2020 1:26,0
6/2/2020 1:16,0
6/2/2020 1:00,4
6/2/2020 0:43,4
6/2/2020 0:27,0
6/2/2020 0:21,4
6/2/2020 0:20,4
6/2/2020 0:13,4
6/2/2020 0:07,0
6/2/2020 0:04,4
5/2/2020 23:56,0
5/2/2020 23:55,4
5/2/2020 22:40,4
5/2/2020 22:12,0
5/2/2020 21:59,4
5/2/2020 21:54,0
5/2/2020 21:31,4
5/2/2020 20:53,0
5/2/2020 20:50,0
5/2/2020 20:36,4
5/2/2020 20:36,0
5/2/2020 20:34,4
5/2/2020 20:30,4
5/2/2020 20:26,4
5/2/2020 20:22,4
5/2/2020 20:17,0
5/2/2020 20:11,4
5/2/2020 19:54,0
5/2/2020 19:54,0
5/2/2020 19:49,4
5/2/2020 19:31,4
5/2/2020 19:15,4
5/2/2020 19:12,4
5/2/2020 19:02,0
5/2/2020 19:02,0
5/2/2020 18:53,4
5/2/2020 18:52,4
5/2/2020 18:50,0
5/2/2020 18:33,4
5/2/2020 18:32,4
5/2/2020 18:28,4
5/2/2020 18:28,0
5/2/2020 18:25,4
5/2/2020 18:10,0
5/2/2020 18:00,4
5/2/2020 17:51,4
5/2/2020 17:40,4
5/2/2020 17:32,4
5/2/2020 17:31,4
5/2/2020 17:29,4
5/2/2020 17:04,0
5/2/2020 16:53,4
5/2/2020 16:41,4
5/2/2020 16:40,4
5/2/2020 16:37,4
5/2/2020 16:10,4
5/2/2020 16:04,4
5/2/2020 15:49,4
5/2/2020 15:35,4
5/2/2020 15:23,4
5/2/2020 15:15,0
5/2/2020 15:10,4
5/2/2020 15:09,0
5/2/2020 15:00,4
5/2/2020 14:54,0
5/2/2020 14:46,0
5/2/2020 14:45,4
5/2/2020 14:28,4
5/2/2020 14:25,4
5/2/2020 14:16,4
5/2/2020 14:09,4
5/2/2020 14:05,4
5/2/2020 14:04,0
5/2/2020 13:55,4
5/2/2020 13:49,0
5/2/2020 13:31,4
5/2/2020 13:20,4
5/2/2020 13:20,0
5/2/2020 13:16,4
5/2/2020 13:16,4
5/2/2020 13:14,4
5/2/2020 13:14,0
5/2/2020 13:13,4
5/2/2020 13:02,4
5/2/2020 13:00,0
5/2/2020 12:41,0
5/2/2020 12:25,4
5/2/2020 12:24,4
5/2/2020 12:23,4
5/2/2020 12:22,4
5/2/2020 12:08,4
5/2/2020 12:08,4
5/2/2020 12:07,4
5/2/2020 12:03,4
5/2/2020 12:00,0
5/2/2020 12:00,4
5/2/2020 11:50,0
5/2/2020 11:30,0
5/2/2020 11:20,4
5/2/2020 11:11,4
5/2/2020 11:09,0
5/2/2020 10:49,4
5/2/2020 10:29,0
5/2/2020 10:28,4
5/2/2020 10:20,0
5/2/2020 10:05,4
5/2/2020 10:04,0
5/2/2020 10:00,4
5/2/2020 9:58,4
5/2/2020 9:40,4
5/2/2020 9:39,0
5/2/2020 9:28,0
5/2/2020 9:28,4
5/2/2020 9:22,4
5/2/2020 9:17,4
5/2/2020 9:09,4
5/2/2020 9:00,4
5/2/2020 8:58,0
5/2/2020 8:37,4
5/2/2020 8:20,4
5/2/2020 8:03,0
5/2/2020 7:35,0
5/2/2020 7:33,0
5/2/2020 7:27,4
5/2/2020 7:09,4
5/2/2020 6:51,4
5/2/2020 6:50,0
5/2/2020 6:49,4
5/2/2020 6:23,0
5/2/2020 6:07,4
5/2/2020 6:05,4
5/2/2020 5:44,0
5/2/2020 5:23,0
5/2/2020 5:17,0
5/2/2020 5:15,0
5/2/2020 5:13,0
5/2/2020 5:02,4
5/2/2020 4:46,0
5/2/2020 4:41,0
5/2/2020 4:33,4
5/2/2020 4:00,4
5/2/2020 4:00,4
5/2/2020 4:00,0
5/2/2020 3:59,0
5/2/2020 3:39,4
5/2/2020 3:19,4
5/2/2020 3:12,4
5/2/2020 3:11,4
5/2/2020 3:04,0
5/2/2020 2:52,4
5/2/2020 2:04,4
5/2/2020 2:04,4
5/2/2020 1:40,4
5/2/2020 1:30,4
5/2/2020 1:26,4
5/2/2020 1:08,0
5/2/2020 1:04,0
5/2/2020 0:12,0
5/2/2020 0:06,0
4/2/2020 23:02,0
4/2/2020 22:56,4
4/2/2020 22:52,4
4/2/2020 22:41,0
4/2/2020 22:28,0
4/2/2020 22:22,4
4/2/2020 22:21,4
4/2/2020 22:10,0
4/2/2020 22:04,4
4/2/2020 22:01,4
4/2/2020 21:28,4
4/2/2020 21:26,4
4/2/2020 21:22,0
4/2/2020 21:18,4
4/2/2020 21:17,0
4/2/2020 20:52,4
4/2/2020 20:51,4
4/2/2020 20:51,4
4/2/2020 20:50,0
4/2/2020 20:38,4
4/2/2020 20:35,4
4/2/2020 20:33,0
4/2/2020 20:32,4
4/2/2020 20:28,4
4/2/2020 20:21,0
4/2/2020 20:20,0
4/2/2020 20:20,0
4/2/2020 20:20,4
4/2/2020 20:19,4
4/2/2020 20:13,4
4/2/2020 20:13,4
4/2/2020 20:03,4
4/2/2020 20:01,0
4/2/2020 19:45,4
4/2/2020 19:42,4
4/2/2020 19:27,4
4/2/2020 19:23,0
4/2/2020 19:18,4
4/2/2020 19:12,0
4/2/2020 19:00,4
4/2/2020 18:57,0
4/2/2020 18:55,4
4/2/2020 18:54,4
4/2/2020 18:51,4
4/2/2020 18:46,4
4/2/2020 18:32,4
4/2/2020 18:29,4
4/2/2020 18:11,0
4/2/2020 18:08,4
4/2/2020 18:02,4
4/2/2020 17:58,0
4/2/2020 17:56,4
4/2/2020 17:51,4
4/2/2020 17:38,4
4/2/2020 17:37,0
4/2/2020 17:22,0
4/2/2020 17:15,4
4/2/2020 17:11,4
4/2/2020 17:10,4
4/2/2020 17:05,0
4/2/2020 16:50,4
4/2/2020 16:40,4
4/2/2020 16:13,0
4/2/2020 16:07,0
4/2/2020 16:04,4
4/2/2020 15:59,4
4/2/2020 15:58,0
4/2/2020 15:55,4
4/2/2020 15:54,4
4/2/2020 15:52,4
4/2/2020 15:52,4
4/2/2020 15:41,4
4/2/2020 15:23,4
4/2/2020 15:20,0
4/2/2020 15:19,4
4/2/2020 15:18,4
4/2/2020 14:57,0
4/2/2020 14:53,0
4/2/2020 14:50,0
4/2/2020 14:47,0
4/2/2020 14:45,4
4/2/2020 14:26,0
4/2/2020 14:25,4
4/2/2020 14:20,4
4/2/2020 14:19,0
4/2/2020 14:16,4
4/2/2020 14:00,0
4/2/2020 13:56,4
4/2/2020 13:52,0
4/2/2020 13:40,0
4/2/2020 13:33,4
4/2/2020 13:08,0
4/2/2020 12:54,4
4/2/2020 12:50,0
4/2/2020 12:46,4
4/2/2020 12:43,0
4/2/2020 12:37,4
4/2/2020 12:36,4
4/2/2020 12:35,4
4/2/2020 12:32,0
4/2/2020 12:32,0
4/2/2020 12:31,4
4/2/2020 12:29,4
4/2/2020 12:26,4
4/2/2020 12:25,4
4/2/2020 12:25,0
4/2/2020 12:23,0
4/2/2020 12:19,0
4/2/2020 12:18,4
4/2/2020 12:16,0
4/2/2020 12:13,0
4/2/2020 12:11,4
4/2/2020 12:06,4
4/2/2020 12:05,4
4/2/2020 12:01,4
4/2/2020 11:58,0
4/2/2020 11:55,4
4/2/2020 11:42,0
4/2/2020 11:33,4
4/2/2020 11:28,0
4/2/2020 11:25,4
4/2/2020 11:17,4
4/2/2020 11:12,0
4/2/2020 11:00,4
4/2/2020 10:57,0
4/2/2020 10:57,4
4/2/2020 10:55,0
4/2/2020 10:54,4
4/2/2020 10:51,4
4/2/2020 10:48,0
4/2/2020 10:42,0
4/2/2020 10:34,4
4/2/2020 10:23,4
4/2/2020 10:20,0
4/2/2020 10:14,4
4/2/2020 10:00,4
4/2/2020 9:58,4
4/2/2020 9:55,4
4/2/2020 9:44,4
4/2/2020 9:39,0
4/2/2020 9:38,0
4/2/2020 9:37,0
4/2/2020 9:29,0
4/2/2020 9:25,0
4/2/2020 9:13,0
4/2/2020 9:06,0
4/2/2020 8:56,4
4/2/2020 8:51,0
4/2/2020 8:45,4
4/2/2020 8:34,4
4/2/2020 8:27,4
4/2/2020 8:27,4
4/2/2020 8:27,4
4/2/2020 8:27,4
4/2/2020 8:16,4
4/2/2020 7:50,4
4/2/2020 7:35,0
4/2/2020 7:34,0
4/2/2020 6:42,0
4/2/2020 6:41,4
4/2/2020 6:35,4
4/2/2020 6:31,4
4/2/2020 6:18,0
4/2/2020 6:12,4
4/2/2020 6:09,4
4/2/2020 6:04,0
4/2/2020 5:56,0
4/2/2020 5:56,0
4/2/2020 5:56,0
4/2/2020 5:50,4
4/2/2020 5:45,0
4/2/2020 5:29,0
4/2/2020 5:27,4
4/2/2020 5:21,4
4/2/2020 5:17,0
4/2/2020 4:55,4
4/2/2020 4:54,4
4/2/2020 4:37,0
4/2/2020 4:26,0
4/2/2020 4:24,4
4/2/2020 4:20,4
4/2/2020 4:19,0
4/2/2020 4:11,0
4/2/2020 4:00,4
4/2/2020 3:48,0
4/2/2020 3:15,0
4/2/2020 2:53,4
4/2/2020 2:48,4
4/2/2020 2:43,4
4/2/2020 2:42,0
4/2/2020 2:34,4
4/2/2020 2:32,4
4/2/2020 2:31,0
4/2/2020 2:30,0
4/2/2020 2:28,4
4/2/2020 2:22,0
4/2/2020 2:22,4
4/2/2020 2:04,4
4/2/2020 2:02,0
4/2/2020 2:00,0
4/2/2020 1:44,4
4/2/2020 1:43,0
4/2/2020 1:24,4
4/2/2020 1:17,4
4/2/2020 1:06,4
4/2/2020 1:05,4
4/2/2020 0:13,4
3/2/2020 23:55,4
3/2/2020 23:51,0
3/2/2020 23:50,4
3/2/2020 23:33,0
3/2/2020 23:30,4
3/2/2020 23:26,0
3/2/2020 23:14,4
3/2/2020 23:10,0
3/2/2020 22:31,4
3/2/2020 22:19,4
3/2/2020 22:05,4
3/2/2020 21:48,4
3/2/2020 21:34,0
3/2/2020 21:21,0
3/2/2020 21:15,4
3/2/2020 21:13,0
3/2/2020 21:07,4
3/2/2020 21:07,4
3/2/2020 21:05,0
3/2/2020 21:01,0
3/2/2020 20:54,4
3/2/2020 20:41,4
3/2/2020 20:39,0
3/2/2020 20:34,4
3/2/2020 20:33,0
3/2/2020 20:27,0
3/2/2020 20:17,4
3/2/2020 20:07,4
3/2/2020 20:05,4
3/2/2020 20:03,0
3/2/2020 19:53,4
3/2/2020 19:48,0
3/2/2020 19:40,0
3/2/2020 19:40,0
3/2/2020 19:34,4
3/2/2020 19:27,4
3/2/2020 19:20,4
3/2/2020 19:03,4
3/2/2020 19:02,0
3/2/2020 18:32,4
3/2/2020 18:25,4
3/2/2020 18:19,4
3/2/2020 18:09,4
3/2/2020 18:05,4
3/2/2020 17:55,0
3/2/2020 17:53,4
3/2/2020 17:47,4
3/2/2020 17:45,0
3/2/2020 17:33,0
3/2/2020 17:22,4
3/2/2020 17:16,4
3/2/2020 17:14,4
3/2/2020 17:13,4
3/2/2020 16:55,4
3/2/2020 16:54,0
3/2/2020 16:52,4
3/2/2020 16:51,4
3/2/2020 16:49,4
3/2/2020 16:35,4
3/2/2020 16:27,0
3/2/2020 16:26,4
3/2/2020 16:26,4
3/2/2020 16:25,0
3/2/2020 16:16,4
3/2/2020 16:14,0
3/2/2020 16:08,0
3/2/2020 16:05,0
3/2/2020 16:01,4
3/2/2020 15:53,4
3/2/2020 15:51,4
3/2/2020 15:51,4
3/2/2020 15:50,4
3/2/2020 15:49,4
3/2/2020 15:48,4
3/2/2020 15:39,4
3/2/2020 15:34,0
3/2/2020 15:32,4
3/2/2020 15:24,0
3/2/2020 15:22,4
3/2/2020 15:11,4
3/2/2020 15:09,4
3/2/2020 15:09,4
3/2/2020 15:08,4
3/2/2020 15:02,4
3/2/2020 15:01,4
3/2/2020 14:55,4
3/2/2020 14:53,4
3/2/2020 14:52,4
3/2/2020 14:52,4
3/2/2020 14:48,4
3/2/2020 14:45,4
3/2/2020 14:44,4
3/2/2020 14:30,4
3/2/2020 14:30,4
3/2/2020 14:06,0
3/2/2020 14:06,4
3/2/2020 13:49,4
3/2/2020 13:49,4
3/2/2020 13:45,0
3/2/2020 13:43,4
3/2/2020 13:43,4
3/2/2020 13:39,0
3/2/2020 13:37,4
3/2/2020 13:36,4
3/2/2020 13:30,4
3/2/2020 13:30,4
3/2/2020 13:30,4
3/2/2020 13:25,0
3/2/2020 13:25,4
3/2/2020 13:24,4
3/2/2020 13:24,4
3/2/2020 13:24,4
3/2/2020 13:24,4
3/2/2020 13:21,4
3/2/2020 13:15,0
3/2/2020 13:09,4
3/2/2020 13:00,4
3/2/2020 12:42,4
3/2/2020 12:35,4
3/2/2020 12:29,0
3/2/2020 12:25,4
3/2/2020 12:16,4
3/2/2020 12:16,0
3/2/2020 12:01,4
3/2/2020 11:52,4
3/2/2020 11:52,4
3/2/2020 11:47,4
3/2/2020 11:41,4
3/2/2020 11:31,0
3/2/2020 11:29,4
3/2/2020 11:21,4
3/2/2020 11:09,4
3/2/2020 11:08,0
3/2/2020 11:03,4
3/2/2020 11:00,4
3/2/2020 11:00,0
3/2/2020 10:59,4
3/2/2020 10:58,0
3/2/2020 10:49,4
3/2/2020 10:49,0
3/2/2020 10:39,4
3/2/2020 10:33,4
3/2/2020 10:28,4
3/2/2020 10:27,4
3/2/2020 10:23,4
3/2/2020 10:19,4
3/2/2020 10:17,0
3/2/2020 10:15,4
3/2/2020 10:05,4
3/2/2020 10:03,4
3/2/2020 10:03,4
