Date,Sentiment
19/4/2020 15:07,0
19/4/2020 15:03,4
19/4/2020 14:56,4
19/4/2020 14:56,0
19/4/2020 14:54,4
19/4/2020 14:49,4
19/4/2020 14:45,4
19/4/2020 14:35,0
19/4/2020 14:32,4
19/4/2020 14:30,0
19/4/2020 14:25,4
19/4/2020 14:25,0
19/4/2020 14:22,4
19/4/2020 14:20,4
19/4/2020 14:19,0
19/4/2020 14:09,4
19/4/2020 13:53,0
19/4/2020 13:34,4
19/4/2020 13:08,4
19/4/2020 13:02,4
19/4/2020 13:02,4
19/4/2020 12:50,0
19/4/2020 12:47,4
19/4/2020 12:44,4
19/4/2020 12:30,4
19/4/2020 12:04,0
19/4/2020 11:54,0
19/4/2020 11:30,4
19/4/2020 11:20,4
19/4/2020 11:14,0
19/4/2020 11:05,4
19/4/2020 10:24,4
19/4/2020 10:16,4
19/4/2020 10:15,4
19/4/2020 10:12,4
19/4/2020 10:06,4
19/4/2020 10:00,4
19/4/2020 9:53,4
19/4/2020 9:23,4
19/4/2020 9:09,4
19/4/2020 8:34,4
19/4/2020 8:18,4
19/4/2020 8:14,4
19/4/2020 8:09,4
19/4/2020 7:48,0
19/4/2020 7:31,0
19/4/2020 7:26,4
19/4/2020 7:18,4
19/4/2020 7:13,4
19/4/2020 6:58,0
19/4/2020 6:51,4
19/4/2020 6:38,4
19/4/2020 6:20,0
19/4/2020 6:16,0
19/4/2020 6:11,4
19/4/2020 5:57,4
19/4/2020 5:48,4
19/4/2020 5:47,0
19/4/2020 5:28,4
19/4/2020 5:21,4
19/4/2020 5:12,4
19/4/2020 5:11,4
19/4/2020 5:00,4
19/4/2020 4:45,4
19/4/2020 4:07,4
19/4/2020 3:34,0
19/4/2020 3:31,0
19/4/2020 3:13,4
19/4/2020 3:10,4
19/4/2020 2:44,4
19/4/2020 2:39,4
19/4/2020 2:31,4
19/4/2020 2:15,4
19/4/2020 2:14,4
19/4/2020 2:13,4
19/4/2020 2:12,4
19/4/2020 2:09,4
19/4/2020 2:07,4
19/4/2020 2:04,4
19/4/2020 2:02,0
19/4/2020 1:56,4
19/4/2020 1:55,4
19/4/2020 0:25,0
19/4/2020 0:18,0
19/4/2020 0:06,4
19/4/2020 0:02,4
19/4/2020 0:00,4
19/4/2020 0:00,4
18/4/2020 23:54,0
18/4/2020 23:54,4
18/4/2020 23:49,4
18/4/2020 23:26,4
18/4/2020 23:22,4
18/4/2020 23:19,4
18/4/2020 23:00,0
18/4/2020 22:58,4
18/4/2020 22:53,0
18/4/2020 22:50,0
18/4/2020 22:48,4
18/4/2020 22:47,0
18/4/2020 22:46,4
18/4/2020 22:37,4
18/4/2020 22:18,4
18/4/2020 22:17,4
18/4/2020 22:13,0
18/4/2020 22:13,4
18/4/2020 22:01,0
18/4/2020 21:34,4
18/4/2020 21:06,4
18/4/2020 21:01,4
18/4/2020 20:57,0
18/4/2020 20:51,0
18/4/2020 20:50,4
18/4/2020 20:44,4
18/4/2020 20:43,0
18/4/2020 20:37,4
18/4/2020 20:37,4
18/4/2020 20:08,4
18/4/2020 20:01,4
18/4/2020 20:01,4
18/4/2020 19:53,0
18/4/2020 19:52,4
18/4/2020 19:38,4
18/4/2020 19:33,4
18/4/2020 19:27,4
18/4/2020 19:14,0
18/4/2020 19:09,4
18/4/2020 19:05,0
18/4/2020 19:00,0
18/4/2020 18:53,0
18/4/2020 18:52,4
18/4/2020 18:50,0
18/4/2020 18:49,0
18/4/2020 18:47,4
18/4/2020 18:43,0
18/4/2020 18:30,4
18/4/2020 18:28,4
18/4/2020 18:24,0
18/4/2020 18:22,4
18/4/2020 18:22,4
18/4/2020 18:20,0
18/4/2020 18:16,4
18/4/2020 18:08,4
18/4/2020 18:08,0
18/4/2020 18:04,4
18/4/2020 17:58,4
18/4/2020 17:57,4
18/4/2020 17:56,4
18/4/2020 17:55,4
18/4/2020 17:49,0
18/4/2020 17:45,0
18/4/2020 17:44,0
18/4/2020 17:42,4
18/4/2020 17:41,4
18/4/2020 17:26,0
18/4/2020 17:22,4
18/4/2020 17:21,0
18/4/2020 17:16,4
18/4/2020 17:15,4
18/4/2020 17:14,4
18/4/2020 17:14,4
18/4/2020 17:13,4
18/4/2020 17:10,4
18/4/2020 17:09,4
18/4/2020 17:09,4
18/4/2020 17:04,0
18/4/2020 17:03,0
18/4/2020 17:00,4
18/4/2020 16:57,0
18/4/2020 16:48,4
18/4/2020 16:46,4
18/4/2020 16:45,0
18/4/2020 16:44,4
18/4/2020 16:44,4
18/4/2020 16:40,4
18/4/2020 16:37,4
18/4/2020 16:35,0
18/4/2020 16:33,0
18/4/2020 16:24,0
18/4/2020 16:23,0
18/4/2020 16:22,0
18/4/2020 16:11,4
18/4/2020 16:04,0
18/4/2020 16:00,0
18/4/2020 15:59,4
18/4/2020 15:52,4
18/4/2020 15:51,4
18/4/2020 15:50,0
18/4/2020 15:48,4
18/4/2020 15:42,4
18/4/2020 15:41,4
18/4/2020 15:41,0
18/4/2020 15:39,4
18/4/2020 15:38,4
18/4/2020 15:27,4
18/4/2020 15:27,0
18/4/2020 15:24,4
18/4/2020 15:22,4
18/4/2020 15:19,4
18/4/2020 15:18,0
18/4/2020 15:17,0
18/4/2020 15:15,0
18/4/2020 15:08,4
18/4/2020 15:04,4
18/4/2020 14:55,4
